food,split,shape,asset_path,method,trial_index,seed,success,spill,trajectory_rmse_from_baseline,bias_approach_speed,bias_scoop_depth,bias_tilt_angle,bias_lift_speed,attr_hardness,attr_stickiness,attr_rollability,attr_fragility,mass,static_friction,dynamic_friction,restitution,notes
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,18,1649174966,1,0,0.08907738513764775,-0.05725164293476293,-0.016533506745022977,-0.07004594921568652,-0.1525830256165458,0.22020361332385538,0.7221134432068549,0.14530458419248493,0.7429911312600347,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,19,457788949,1,1,0.0661580347690487,-0.033035054334505626,0.004265544998008669,-0.04760200349106437,-0.11887843300041245,0.2899869440714581,0.6646686054913598,0.19116380461194465,0.6336250024953556,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,20,1995226582,1,0,0.0740227361735544,-0.03989814191223877,0.01053294387575662,-0.05235438038489599,-0.132188033128015,0.33757920871518204,0.7387960066299993,0.20117385813671512,0.6779942741762957,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,21,1995627518,1,0,0.06979472432675471,-0.027412375385348034,-0.02307581252497707,-0.07224375124015571,-0.11393912029757873,0.16233349060412494,0.5134743374301449,0.0,0.6394585155433302,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,22,1900838388,1,0,0.09000547491315386,-0.04836573905855626,-0.025751313779935926,-0.08808263445322462,-0.14711565752521386,0.1831139382750454,0.6370909877689801,0.0,0.7454750071144643,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,23,1915184358,0,1,0.07593673488796687,-0.04412627772703634,0.003906399151966374,-0.05605533758879314,-0.13401851218846547,0.38541217408041323,0.6405515668586175,0.08881380496171,0.7598192836321945,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,24,1061886576,1,0,0.06840460173980527,-0.03458018757684773,0.005402047932286884,-0.05051905685865387,-0.12222770371779418,0.31450100806390524,0.6655314461692396,0.16593574549523205,0.6592808108049575,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,25,1027553177,1,0,0.09640230111924673,-0.0670477143597944,-0.014467261595792971,-0.0717912869472773,-0.16527228474200895,0.27505408782921026,0.751746750123129,0.13581875526403148,0.8121071519666799,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,26,1373142116,1,0,0.08993040621947031,-0.0699683292795406,-0.013576133155478513,-0.05109935037012954,-0.15703149285834678,0.30565970758913075,0.6995817850636495,0.1958812054608053,0.8138481889487595,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,27,656293602,1,0,0.09299281374786901,-0.05993437983661579,-0.016565621882169437,-0.07655487952404434,-0.15768149650894275,0.27211734557411266,0.6919360872948211,0.06633303698301668,0.8048841746653168,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,28,1785736751,1,0,0.09476353833501841,-0.05468506336137715,0.008265227061231003,-0.08067034185550964,-0.16233927005747464,0.41989529717352625,0.7777054053443934,0.04463904505525851,0.8377471419381413,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,llm_bias,29,83889094,0,1,0.07355653108014996,-0.04918784353686431,-0.0012312098940310521,-0.04383833666005322,-0.13152753881773163,0.3646864907882112,0.6132423411220491,0.14364359717014125,0.7559404864864392,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,0,1510792572,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,1,1282531582,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,2,1674979897,1,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,3,1799682701,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,4,947206476,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,5,2096929657,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,6,942408767,0,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,7,1172248246,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,8,1871901278,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,9,2085816511,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,10,124660666,1,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,11,1670128972,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,12,1443665390,0,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,13,1736526879,1,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,14,708861714,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,15,2007425404,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,16,548157187,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,17,115820025,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,18,1692304102,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,19,116402431,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,20,360551585,0,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,21,1840877826,0,1,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,22,582824840,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,23,1982979741,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,24,780520225,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,25,215970859,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,26,1117362852,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,27,1628238707,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,28,1405969000,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
bopian,test,sheet,dafan/dafan/food/bopian.usd,human_upper_bound,29,909074012,1,0,0.10239985351552022,-0.0676,-0.006399999999999961,-0.07419999999999993,-0.1784,0.28,0.72,0.15,0.75,0.018,1.1,0.85,0.02,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,0,1952918745,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,1,1403792057,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,2,1449553823,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,3,1628334692,0,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,4,1195103064,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,5,1810607153,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,6,1083497965,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,7,351784589,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,8,2019952485,0,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,9,83250566,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,10,223705953,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,11,1503068227,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,12,963026855,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,13,294713656,0,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,14,172907376,0,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,15,133272825,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,16,1062073697,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,17,856247605,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,18,87531510,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,19,654477195,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,20,1024542722,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,21,542114964,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,22,2033929266,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,23,491298929,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,24,936150587,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,25,1997305752,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,26,1100558303,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,27,1584392711,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,28,720648887,1,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,baseline_grits,29,491914923,0,0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,0,703368777,0,0,0.17460475998884703,0.20447714013499854,-0.17243655015065312,-0.20870149278111494,-0.0827388124663341,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,1,1611931113,0,0,0.11495383576941512,-0.045472045732683986,0.09460647022176608,-0.18656154974905362,0.08387034301051136,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,2,1043030161,1,0,0.133007467655489,-0.17516342560377032,0.11989158937853858,0.15412902519907037,0.0441811105194114,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,3,519927529,0,0,0.12125721861615105,0.13033997530409328,0.02901032436161899,-0.20192958270930011,0.014407907936620112,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,4,1591589823,0,1,0.14782065681636083,-0.1896590359313582,0.06491903178499428,-0.21443305392702464,-0.03517415402959587,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,5,2105400301,0,1,0.1546830907617471,-0.17356289691664062,0.20274652957441455,0.05965744668463621,0.14463121684108163,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,6,657091982,1,0,0.12606404124722898,-0.02838565619662209,0.1028699337658924,0.20480844174475418,-0.10116374558954364,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,7,2076605983,0,0,0.08448231940066231,-0.015455540480816543,0.14332322330513245,0.040688832388028756,-0.07818598348830799,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,8,1054393708,1,0,0.1542322180032146,0.1455216483118655,-0.18186832485550325,0.16791772096121968,-0.11270008675597937,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,9,1995907669,1,0,0.053872971986774765,0.030733843658461796,0.07400292699601715,-0.07198548724779488,-0.0025051384089943285,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,10,1395925222,0,1,0.12015639016966924,-0.13999046285061562,-0.12666726592091485,0.13104623700436244,-0.07025090900771519,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,11,1186564497,1,0,0.08956241082206509,0.024548052284616872,0.007315990754571039,-0.1359351736480765,-0.11380333783602083,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,12,1745595491,1,0,0.07759454277103302,-0.005025747386533552,0.11359244753228523,0.08386810935647013,0.064197275886019,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,13,2108061573,0,1,0.11790400954314033,-0.022803198181908874,-0.21241296588671602,-0.09053634421898119,-0.04206350338171164,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,14,1044987715,1,0,0.047122430365273006,-0.0852693467427611,0.03588445754624156,-0.011765384945809115,0.013605649704137829,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,15,1827524957,0,0,0.11500791795958043,0.2185178441421061,0.022170928012938573,-0.06520336784976594,-0.02035208434460145,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,16,1316935719,1,0,0.14674925183203444,-0.10938238247158574,-0.16691141070898544,-0.13526291088133235,-0.16739591384777674,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,17,795212538,1,0,0.10083043841843124,-0.13572197187536034,0.10498604754393828,-0.09834016413377673,0.039418238622747986,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,18,1215470157,0,1,0.1395573038466175,0.21142467740350576,0.1463564798639099,-0.08965155616333642,-0.061212329574269975,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,19,1298229437,0,1,0.15758943713577778,-0.21377471840733192,0.015019439277771857,-0.09930301621536239,0.20868976968520467,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,20,1254717325,0,1,0.1233742065061878,0.08686365288048556,-0.16443702309830008,0.16212292679569537,-0.004013374409537307,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,21,52679490,1,1,0.07283040511485774,0.032588256635586205,-0.013465344230575521,-0.0261937288201555,-0.13887998502836404,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,22,220661337,1,0,0.1601572068617316,-0.10890950818309206,0.1591581044361058,-0.1698016580810332,-0.1912488885498697,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,23,2112035409,1,0,0.15871889015022736,-0.1874038450875185,0.05695611105887924,-0.1964120073112854,-0.15435306283159173,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,24,1304963614,1,0,0.10909026619422216,-0.18252040030565878,-0.1107959797075489,0.025552135231756534,-0.03688343057945548,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,25,969318858,1,0,0.12014858932453408,0.12130515746721562,-0.05263366849551829,0.17974192615447368,-0.08916462169234957,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,26,1841810119,1,0,0.07690133696173572,-0.08563269249948144,0.05325202127174536,0.04823760138785735,0.10563929441319977,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,27,892442253,0,0,0.12332163414766606,0.055226613378905415,-0.10355570487239674,-0.1842775151945269,-0.11445932182313534,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,28,322401182,1,0,0.08884992590939117,-0.15112564920501922,-0.040252268029588284,0.08332329974529831,-0.013238509236618234,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,random_bias,29,140187131,1,0,0.0875181999230948,-0.11815045679534864,0.09106056514677466,0.08931452556123556,-0.02022621638090097,0.38,0.45,0.2,0.58,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,llm_decision_only,0,1002547591,1,0,0.04171850078750036,-0.05899886961555566,0.0,0.0,-0.05899886961555566,0.5050762929090508,0.38518869605029377,0.11680360241952145,0.49674293516301204,0.026,0.75,0.55,0.05,dry_run
pian,test,sheet,dafan/dafan/food/pian.usd,llm_decision_only,1,849627058,1,0,0.04240939879829688,-0.059975946952640684,0.0,0.0,-0.059975946952640684,0.290560929633358,0.49547315815502546,0.09509167066998045,0.44002861306111757,0.026,0.75,0.55,0.05,dry_run
